"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"gene109462",2.33120749463182e-94,1.62857502555649,0.938,0.15,4.59656537116277e-88,"10","gene10946"
"gene8273",2.3656790317995e-94,1.06256830825375,0.704,0.068,4.66453472798775e-88,"10","gene8273"
"gene7107",2.67623587375863e-94,1.59240440765264,0.753,0.083,5.2768761127912e-88,"10","gene7107"
"gene1500",3.00072239727492e-94,1.27551483238059,0.753,0.082,5.91668338899401e-88,"10","gene1500"
"gene14548",3.0623369440632e-94,3.2540925378078,0.988,0.199,6.03817205646745e-88,"10","gene14548"
"PLA2G151",3.09942508810487e-94,3.12742979764617,0.988,0.196,6.11130071574604e-88,"10","PLA2G15"
"MED312",3.41329961943735e-94,2.03505558688964,0.914,0.138,6.73018376452446e-88,"10","MED31"
"ZNF2772",3.61392411081727e-94,2.48482745026172,1,0.199,7.12576570727629e-88,"10","ZNF277"
"gene88751",4.64395437914647e-94,2.14411612532017,0.938,0.159,9.1567309789452e-88,"10","gene8875"
"gene1952",5.04794044104535e-94,2.79801832080275,0.975,0.186,9.95329170845249e-88,"10","gene195"
"gene96563",6.5382761311935e-94,2.59839942081817,0.889,0.138,1.28918655765092e-87,"10","gene9656"
"gene67402",6.58033084120876e-94,2.08489957435918,0.914,0.148,1.29747870771459e-87,"10","gene6740"
"gene10519",7.73583807129379e-94,1.62567194973912,0.815,0.103,1.52531619245877e-87,"10","gene10519"
"GPAA1",8.00461887660817e-94,1.31961104373284,0.815,0.098,1.57831312838088e-87,"10","GPAA1"
"gene72922",8.01015561163615e-94,2.25271839103677,0.951,0.17,1.57940483577104e-87,"10","gene7292"
"DERA1",1.06196916963487e-93,1.96577946965183,0.951,0.164,2.09394089613506e-87,"10","DERA"
"CACTIN2",1.14033024709473e-93,2.22253460570686,0.975,0.181,2.24844958569977e-87,"10","CACTIN"
"gene20881",1.26881921567279e-93,1.70103602531828,0.889,0.131,2.50179809496047e-87,"10","gene2088"
"COQ42",1.43862081459299e-93,1.84218519298775,0.914,0.145,2.83660490703617e-87,"10","COQ4"
"HUS13",1.66966076352093e-93,2.02543840391386,0.889,0.134,3.29215861945468e-87,"10","HUS1"
"gene3593",1.68409216378691e-93,1.33630140003185,0.728,0.077,3.32061377622334e-87,"10","gene3593"
"NCAPG1",1.8465078430313e-93,1.47810714452124,0.877,0.123,3.64085737902049e-87,"10","NCAPG"
"gene128391",1.94639951378876e-93,1.69406242064233,0.802,0.101,3.83781908051152e-87,"10","gene12839"
"gene69441",2.15060368397934e-93,2.04638449755823,0.889,0.137,4.24045926569732e-87,"10","gene6944"
"SPRTN.11",2.28780427091304e-93,1.42913455744055,0.802,0.096,4.51098493458559e-87,"10","SPRTN.1"
"gene39992",2.35584831043215e-93,2.12673601531955,0.926,0.154,4.64515097363952e-87,"10","gene3999"
"gene5785",2.4141785519168e-93,2.52726470308264,0.975,0.187,4.76016380227761e-87,"10","gene5785"
"gene109621",2.54992304434688e-93,2.38872910601276,0.914,0.15,5.02781841246008e-87,"10","gene10962"
"gene139993",3.03614701575164e-93,2.63780919760823,1,0.202,5.98653198674935e-87,"10","gene13999"
"gene6165",3.51832632917694e-93,1.43067529342454,0.765,0.089,6.93727049453362e-87,"10","gene6165"
"EMC7",3.90649305138407e-93,2.3759018141223,0.975,0.186,7.7026393935457e-87,"10","EMC7"
"PTCD12",4.05711806951782e-93,1.32924475480861,0.815,0.1,7.99963472492597e-87,"10","PTCD1"
"gene2502",4.35582032887061e-93,1.35047761356555,0.778,0.089,8.58860180091161e-87,"10","gene2502"
"LOC60350672",4.43488482381748e-93,3.00610322289397,1,0.202,8.74449745601659e-87,"10","LOC6035067"
"gene32973",5.78498660446143e-93,2.65008623742732,0.951,0.175,1.14065646923066e-86,"10","gene3297"
"POLR3H2",6.07381998645128e-93,1.92465541035247,0.877,0.13,1.19760727797453e-86,"10","POLR3H"
"ANAPC41",6.52945187604354e-93,2.31323731697224,0.938,0.168,1.28744663249445e-86,"10","ANAPC4"
"ERCC4",6.87781175759204e-93,1.49566551590555,0.79,0.094,1.35613459664674e-86,"10","ERCC4"
"gene121",7.33065926691378e-93,1.60322067547272,0.84,0.11,1.4454249401515e-86,"10","gene12"
"gene50411",8.61465809943465e-93,1.56595661636353,0.889,0.126,1.69859779515346e-86,"10","gene5041"
"gene115881",8.84580626592695e-93,1.45705255475776,0.79,0.096,1.74417450422603e-86,"10","gene11588"
"HCCS2",8.84601966390844e-93,2.34838268543816,0.975,0.181,1.74421658103705e-86,"10","HCCS"
"gene77351",9.19620826089752e-93,1.64797754758898,0.852,0.119,1.81326512270495e-86,"10","gene7735"
"GKAP12",1.08508053548235e-92,2.41616741993564,0.975,0.188,2.13951080107894e-86,"10","GKAP1"
"gene101321",1.20681973329188e-92,1.46615318877925,0.765,0.089,2.37955042957747e-86,"10","gene10132"
"gene137092",1.28432067252704e-92,1.69400492118041,0.877,0.128,2.53236313901721e-86,"10","gene13709"
"CHCHD71",1.35878232133489e-92,2.99969708594875,0.963,0.181,2.67918311843903e-86,"10","CHCHD7"
"LOC60343881",1.48141641282453e-92,3.54012732600729,1,0.214,2.92098725623601e-86,"10","LOC6034388"
"NIPAL1",1.65444087528166e-92,1.1554114068043,0.741,0.078,3.26214875915925e-86,"10","NIPAL1"
"gene59441",1.67480065555216e-92,2.5588794807253,0.975,0.181,3.30229321698694e-86,"10","gene5944"
"gene43782",1.90214722980652e-92,2.80976600243946,0.988,0.2,3.7505645068127e-86,"10","gene4378"
"gene2308",2.01578786775547e-92,1.54416125902455,0.753,0.086,3.97463577561046e-86,"10","gene2308"
"gene77061",2.35110898183199e-92,2.44798812718008,0.951,0.17,4.63580618825418e-86,"10","gene7706"
"gene15241",2.44014513583562e-92,1.60604076412305,0.827,0.108,4.81136349201929e-86,"10","gene1524"
"gene41162",2.443027512064e-92,2.56996165188546,0.951,0.17,4.81704682599472e-86,"10","gene4116"
"gene35611",2.60110828204821e-92,1.22282458161154,0.704,0.069,5.1287430584534e-86,"10","gene3561"
"gene13492",2.85067970149312e-92,2.37743538669439,0.951,0.17,5.62083625345816e-86,"10","gene1349"
"gene6314",4.18272781222334e-92,1.22131258667046,0.741,0.08,8.24730611193481e-86,"10","gene6314"
"MAPRE11",4.36845856301187e-92,3.60585316976959,1,0.213,8.61352127699434e-86,"10","MAPRE1"
"ZBTB11.12",4.62844088161742e-92,2.47023689937186,0.975,0.186,9.12614219365179e-86,"10","ZBTB11.1"
"SLC38A101",4.94588315470755e-92,1.9783652515611,0.877,0.135,9.75205994794408e-86,"10","SLC38A10"
"gene146041",5.22832582696112e-92,1.40372305235163,0.802,0.101,1.03089671342881e-85,"10","gene14604"
"gene118432",5.75447000927035e-92,3.05769942747992,1,0.212,1.13463935041888e-85,"10","gene11843"
"gene57932",5.79761733680655e-92,2.31437593608945,0.877,0.132,1.14314693767003e-85,"10","gene5793"
"gene110631",5.92017130548241e-92,1.52776503082855,0.84,0.112,1.16731155320989e-85,"10","gene11063"
"gene43553",6.28209629255484e-92,2.32244876109324,0.938,0.164,1.23867422111339e-85,"10","gene4355"
"PABPC1&PABPN11",6.3893198608328e-92,3.1348865288002,0.988,0.203,1.25981606035567e-85,"10","PABPC1&PABPN1"
"gene55672",6.42107793825016e-92,1.89044073578829,0.926,0.148,1.26607796879786e-85,"10","gene5567"
"gene106881",6.54826587479833e-92,3.03940928394293,1,0.209,1.29115628834312e-85,"10","gene10688"
"KLHDC101",7.15979429519699e-92,1.44159832554998,0.716,0.076,1.41173458809375e-85,"10","KLHDC10"
"gene36121",7.74169667772891e-92,1.66077442715014,0.901,0.138,1.5264713649402e-85,"10","gene3612"
"gene52771",9.86644010417086e-92,2.0806245363997,0.938,0.162,1.94541828747192e-85,"10","gene5277"
"ZNF184",1.01399361100106e-91,3.5010154181223,1,0.213,1.99934494447217e-85,"10","ZNF184"
"PDF2",1.06669850876025e-91,1.87413788268546,0.926,0.147,2.10326598474356e-85,"10","PDF"
"ARL14EP2",1.11224596568244e-91,3.18092249131228,1,0.209,2.19307431957225e-85,"10","ARL14EP"
"gene37431",1.20495369000184e-91,2.05456929102806,0.827,0.11,2.37587105312221e-85,"10","gene3743"
"SSR31",1.3180543012943e-91,1.81383965510698,0.889,0.136,2.59887752273995e-85,"10","SSR3"
"gene146481",1.36406836244168e-91,1.60062054497823,0.827,0.112,2.68960588584948e-85,"10","gene14648"
"COASY2",1.47072135576314e-91,1.62923945252172,0.901,0.137,2.89989924539004e-85,"10","COASY"
"gene67011",1.51750768809202e-91,1.79469723568607,0.975,0.172,2.99215033651851e-85,"10","gene6701"
"gene95942",1.70522485695037e-91,2.33522732035528,0.951,0.175,3.36228222736646e-85,"10","gene9594"
"HDAC12",1.8857763453126e-91,2.94084076135208,1,0.211,3.71828516619915e-85,"10","HDAC1"
"ZNF6832",1.99890787789081e-91,1.51062201902947,0.778,0.093,3.94135260495484e-85,"10","ZNF683"
"gene64931",2.03706765827876e-91,1.97703377195081,0.901,0.139,4.01659426641411e-85,"10","gene6493"
"gene71433",2.24317576421243e-91,2.77764304042522,0.988,0.191,4.42298854261315e-85,"10","gene7143"
"gene15232",2.24344477043618e-91,3.02798375459673,0.988,0.199,4.42351895644185e-85,"10","gene1523"
"CTU12",2.60916615901711e-91,2.55458851058083,0.975,0.19,5.14463120154047e-85,"10","CTU1"
"TSSK33",2.72278259817951e-91,2.46745472712813,0.988,0.192,5.36865475630824e-85,"10","TSSK3"
"gene25821",3.2489573743198e-91,3.04003384734533,1,0.215,6.40614144968719e-85,"10","gene2582"
"gene52681",3.55025823631768e-91,2.23028169291074,0.975,0.189,7.0002323282341e-85,"10","gene5268"
"cib1",3.99729876330057e-91,2.701317930608,0.988,0.201,7.88168582843418e-85,"10","cib"
"gene861",4.07870860306814e-91,2.46585696817741,1,0.2,8.04220592422541e-85,"10","gene86"
"gene36091",4.371825378253e-91,2.64758783587536,0.926,0.166,8.62015980504648e-85,"10","gene3609"
"PRMT71",4.58649319773828e-91,2.45522274769372,1,0.212,9.04343172212005e-85,"10","PRMT7"
"INTS41",5.2763820970095e-91,1.83603649592073,0.889,0.139,1.04037222289248e-84,"10","INTS4"
"gene49762",5.28377146475699e-91,2.0947436374715,0.951,0.162,1.0418292236949e-84,"10","gene4976"
"DNAJC211",5.94233605283362e-91,1.86784963434081,0.963,0.174,1.17168189391829e-84,"10","DNAJC21"
"gene33642",7.06923694298582e-91,2.80055066117218,0.914,0.147,1.39387891500431e-84,"10","gene3364"
"gene5952",7.2467302813541e-91,2.23256686392209,0.864,0.129,1.42887621724508e-84,"10","gene595"
"gene47091",8.43919992541997e-91,2.78566190559362,0.988,0.203,1.66400177705466e-84,"10","gene4709"
"gene41572",9.79129509769013e-91,2.262779115911,0.914,0.154,1.93060154827558e-84,"10","gene4157"
"TRAPPC2L2",9.99517950485116e-91,2.04084058097352,0.963,0.173,1.97080251742288e-84,"10","TRAPPC2L"
"TADA12",1.01051962125109e-90,2.26903773639323,0.988,0.194,1.9924950947607e-84,"10","TADA1"
"gene140462",1.09288968671569e-90,2.08447841580062,0.951,0.172,2.15490851845071e-84,"10","gene14046"
"ZNF7811",1.13598235756866e-90,2.86646306732877,0.963,0.193,2.23987662148307e-84,"10","ZNF781"
"gene27463",1.18872510080157e-90,2.76006177047041,0.963,0.189,2.3438722836808e-84,"10","gene2746"
"gene42971",1.27968496459488e-90,2.28807366748473,0.864,0.133,2.52322266799485e-84,"10","gene4297"
"ERP442",1.44361608741796e-90,1.74003156474388,0.864,0.127,2.84645435121462e-84,"10","ERP44"
"CHI1",1.53599684255361e-90,3.7052232224666,1,0.22,3.02860638229562e-84,"10","CHI"
"gene132982",1.75876921087915e-90,1.64880329267167,0.852,0.119,3.4678584678586e-84,"10","gene13298"
"gene63212",1.77386116108755e-90,2.25309266215244,0.938,0.169,3.49761606595787e-84,"10","gene6321"
"r2d22",1.80935429798231e-90,1.93752124315717,0.914,0.15,3.56759976510951e-84,"10","r2d2"
"gene95211",1.92006224543262e-90,1.77888226954069,0.753,0.089,3.7858884926185e-84,"10","gene9521"
"ADRM11",2.2088790647424e-90,1.50154919182068,0.84,0.116,4.35536392254303e-84,"10","ADRM1"
"gene98411",2.24331546881406e-90,1.36753542096428,0.778,0.096,4.42326400558053e-84,"10","gene9841"
"gene71041",2.60516781011779e-90,2.97480463825502,0.988,0.214,5.13674744510318e-84,"10","gene7104"
"gene39163",2.6120715476189e-90,2.45002742981403,0.988,0.196,5.15035991023221e-84,"10","gene3916"
"gene89992",2.75542846089069e-90,1.97942976003433,0.877,0.135,5.43302433404661e-84,"10","gene8999"
"C14orf1691",2.77178432630134e-90,2.96195317602854,1,0.214,5.46527406073764e-84,"10","C14orf169"
"gene78511",2.86038808948562e-90,1.97373438965929,0.951,0.171,5.63997879660754e-84,"10","gene7851"
"EMC61",2.99623950588088e-90,1.58337674798457,0.864,0.127,5.90784423443914e-84,"10","EMC6"
"DHRS11.2",3.18022745192314e-90,2.74908040340844,0.728,0.081,6.27062301901181e-84,"10","DHRS11.2"
"gene16721",3.37646848710515e-90,2.45242990010511,0.938,0.173,6.65756186885503e-84,"10","gene1672"
"TPI11",3.39055927564143e-90,1.5666947994476,0.827,0.111,6.68534542342381e-84,"10","TPI1"
"SON.11",3.72796812557951e-90,1.64534987183617,0.802,0.104,7.35063233551578e-84,"10","SON.1"
"gene22511",3.90695616375212e-90,2.06001425672442,0.951,0.179,7.70355253674674e-84,"10","gene2251"
"PPID2",4.11251241476348e-90,2.06180420117349,0.938,0.164,8.10885869134714e-84,"10","PPID"
"WRB2",4.21478773592586e-90,1.78287946022322,0.938,0.163,8.31052036267503e-84,"10","WRB"
"gene10720",4.91365696440937e-90,2.75852850394132,0.951,0.178,9.68851786054506e-84,"10","gene10720"
"SHQ11",5.5009201799523e-90,3.4579684139167,1,0.225,1.08464558675815e-83,"10","SHQ1"
"gene73691",5.65654126542502e-90,1.35618914306761,0.741,0.083,1.11533022097256e-83,"10","gene7369"
"gene32082",5.92931379603302e-90,2.06013251385304,0.926,0.161,1.16911422652695e-83,"10","gene3208"
"NUP372",6.21202895367391e-90,2.1150766635086,0.938,0.171,1.22485867254934e-83,"10","NUP37"
"gene5781",6.25441939768298e-90,2.29337002796022,0.988,0.203,1.23321702106396e-83,"10","gene578"
"gene902",6.46242508125449e-90,1.6557659796247,0.852,0.125,1.27423060412388e-83,"10","gene90"
"gene3206",7.71635167848604e-90,1.36631881466328,0.852,0.116,1.52147395711099e-83,"10","gene3206"
"gene56052",8.46167848338245e-90,2.08329281713402,0.988,0.199,1.66843399346448e-83,"10","gene5605"
"INPP4A1",8.60448898132645e-90,2.15480713662127,0.84,0.122,1.69659269623974e-83,"10","INPP4A"
"gene38492",8.75827463460818e-90,2.14378915552685,0.951,0.171,1.72691542856126e-83,"10","gene3849"
"CISD22",8.79932858217607e-90,2.83400422647271,0.975,0.198,1.73501025298914e-83,"10","CISD2"
"gene78611",8.86250219552122e-90,2.04729714067244,0.963,0.176,1.74746652915255e-83,"10","gene7861"
"TIMM10B3",9.54650505744574e-90,1.66000548917306,0.864,0.128,1.88233499865338e-83,"10","TIMM10B"
"gene13522",1.10467423778695e-89,1.47733852398077,0.815,0.107,2.17814474237914e-83,"10","gene1352"
"HDAC3",1.14365915574635e-89,1.412424922034,0.716,0.08,2.25501337132034e-83,"10","HDAC3"
"SNRNP70",1.17882886824593e-89,1.47439979832166,0.79,0.1,2.32435935745053e-83,"10","SNRNP70"
"UTP6",1.22105782608341e-89,2.81513885282349,1,0.22,2.40762443175344e-83,"10","UTP6"
"DHRS4",1.24849329356002e-89,2.86639955696637,0.988,0.212,2.46172039705684e-83,"10","DHRS4"
"GNL11",1.29883930334342e-89,1.35728557029657,0.765,0.093,2.5609902928853e-83,"10","GNL1"
"LOC60462263",1.44008767153154e-89,3.39563466802883,0.988,0.213,2.83949718660533e-83,"10","LOC6046226"
"CAMK2G1",1.44286591996368e-89,2.99158375409414,0.988,0.21,2.84497520628615e-83,"10","CAMK2G"
"MRPS34.11",1.55249322006414e-89,2.65876038321912,0.951,0.179,3.06113316414112e-83,"10","MRPS34.1"
"TMEM2341",1.69452646959075e-89,3.0051573728652,0.988,0.213,3.34118764999498e-83,"10","TMEM234"
"gene38241",1.96216763295865e-89,4.26529871890893,1,0.226,3.86890991678912e-83,"10","gene3824"
"RIOK1.11",1.96519380994647e-89,2.68674611047675,0.988,0.21,3.87487679034339e-83,"10","RIOK1.1"
"N6AMT22",1.98844913549838e-89,2.62217609998763,0.963,0.183,3.92073054826633e-83,"10","N6AMT2"
"Hn",2.48552810395485e-89,3.92841555807153,0.988,0.214,4.90084749555728e-83,"10","Hn"
"gene124641",2.56230318792685e-89,2.98854482626778,1,0.218,5.05222899770433e-83,"10","gene12464"
"gene7530",2.81296275826066e-89,3.09181175511938,1,0.217,5.54646775748873e-83,"10","gene7530"
"gene9525",3.0189838742195e-89,1.0875515778878,0.753,0.085,5.95269051094392e-83,"10","gene9525"
"gene7939",3.17945097432357e-89,1.41480480542595,0.765,0.091,6.26909199697542e-83,"10","gene7939"
"Nurf-381",3.22132067019862e-89,1.67341149921893,0.926,0.148,6.35164869542613e-83,"10","Nurf-38"
"gene115871",3.33858014849295e-89,1.84038856777014,0.914,0.15,6.58285542353142e-83,"10","gene11587"
"gene46512",3.53990358337112e-89,2.18876366646305,0.926,0.163,6.97981551022276e-83,"10","gene4651"
"LDLR.11",3.84532030508763e-89,3.87980927172535,0.975,0.206,7.58202184751745e-83,"10","LDLR.1"
"gene146772",5.57100190162846e-89,2.02467721912901,0.963,0.179,1.09846397125416e-82,"10","gene14677"
"CDK102",5.94550838711156e-89,2.8587000618971,1,0.221,1.17230739988124e-82,"10","CDK10"
"gene26692",6.05698737212265e-89,2.38083362609172,1,0.22,1.19428830219449e-82,"10","gene2669"
"gene46612",6.86725511726192e-89,2.01787336014691,0.938,0.163,1.35405308792265e-82,"10","gene4661"
"gene137611",6.88059630889993e-89,2.31717101197468,0.938,0.178,1.35668364138624e-82,"10","gene13761"
"gene12920",7.35397322979417e-89,1.43070878275039,0.716,0.08,1.45002187777663e-82,"10","gene12920"
"gene58082",8.06973398410832e-89,2.74053757062572,1,0.222,1.59115221923675e-82,"10","gene5808"
"gene127623",8.12041196119924e-89,2.0801633925325,0.914,0.155,1.60114466457305e-82,"10","gene12762"
"gene33632",8.83018134377435e-89,1.91040790663217,0.84,0.115,1.74109365551311e-82,"10","gene3363"
"gene81763",8.90909572573713e-89,1.97436039035594,0.926,0.167,1.75665362245094e-82,"10","gene8176"
"gene76883",9.04937815676562e-89,2.68971331154803,1,0.217,1.78431385287371e-82,"10","gene7688"
"BLOC1S2",9.22651672564553e-89,1.1858557789706,0.704,0.074,1.81924120333418e-82,"10","BLOC1S2"
"MRPS34",9.82660079147914e-89,1.96301491101178,0.802,0.106,1.93756295904014e-82,"10","MRPS34"
"IK",1.05200758405769e-88,1.24935872127676,0.716,0.077,2.0742991098885e-82,"10","IK"
"let-7671",1.14648189829986e-88,1.31219289069735,0.778,0.096,2.26057912241844e-82,"10","let-767"
"DHODH1",1.21712619641361e-88,2.44340226330537,0.963,0.19,2.39987222915713e-82,"10","DHODH"
"LOC60508392",1.22245286461497e-88,3.1739292237298,1,0.213,2.41037510316316e-82,"10","LOC6050839"
"gene131941",1.22328779365876e-88,2.10803873843791,0.877,0.138,2.41202137701005e-82,"10","gene13194"
"SKIV2L2",1.24108166491605e-88,1.37361625878206,0.827,0.11,2.44710649604322e-82,"10","SKIV2L"
"PFDN51",1.53789785567908e-88,2.42710988257805,0.963,0.191,3.0323547106288e-82,"10","PFDN5"
"FAM185A3",1.59371289221128e-88,1.73969151853106,0.926,0.153,3.14240817635626e-82,"10","FAM185A"
"TRNAU1AP3",1.62014555308718e-88,2.4967610484579,0.963,0.191,3.19452685473632e-82,"10","TRNAU1AP"
"CDK93",1.66052154301903e-88,1.98852820716412,0.926,0.163,3.2741383340124e-82,"10","CDK9"
"BLZF1",1.69855419702926e-88,1.76028880564924,0.79,0.102,3.34912933365504e-82,"10","BLZF1"
"gene32543",1.78839020215897e-88,2.47576215750027,0.963,0.193,3.52626374627756e-82,"10","gene3254"
"gene130071",1.80452012159739e-88,2.46859629478048,0.975,0.201,3.55806796332002e-82,"10","gene13007"
"gene4011",1.96615807864604e-88,3.79203378896113,1,0.225,3.87677809004456e-82,"10","gene401"
"gene45131",2.1056330006246e-88,1.81859504110247,0.889,0.141,4.15178818588056e-82,"10","gene4513"
"gene129361",2.21100971272755e-88,1.74166539118276,0.802,0.107,4.35956503409969e-82,"10","gene12936"
"gene27482",2.26018475906084e-88,1.43721306831462,0.84,0.117,4.45652607923249e-82,"10","gene2748"
"gene85042",2.26915075539781e-88,2.51878843022923,0.975,0.204,4.4742048094079e-82,"10","gene8504"
"BGBP",2.35389427238688e-88,3.91039016079542,1,0.23,4.64129809326165e-82,"10","BGBP"
"gene1892",2.53060657443454e-88,2.27734994656752,0.951,0.173,4.98973110496104e-82,"10","gene189"
"WDR832",2.84640122404936e-88,1.6121356526871,0.852,0.124,5.61240015272299e-82,"10","WDR83"
"TBPL1",2.95204965175561e-88,1.16545807025238,0.741,0.085,5.82071275699808e-82,"10","TBPL1"
"gene5351",3.27968743821204e-88,1.93622526146917,0.951,0.174,6.4667335453569e-82,"10","gene535"
"gene130641",3.31037798766315e-88,1.66332912575451,0.84,0.118,6.52724772830877e-82,"10","gene13064"
"YIPF12",3.7644260601417e-88,2.48695796023677,0.988,0.215,7.42251837736258e-82,"10","YIPF1"
"INTS93",3.86027284770832e-88,1.85755499848986,0.901,0.145,7.61150456828743e-82,"10","INTS9"
"UBE2D12",4.16560241066552e-88,2.72535635529212,0.988,0.209,8.21353905003697e-82,"10","UBE2D1"
"gene6888",4.54057400076361e-88,1.54728758909337,0.815,0.111,8.95289040772765e-82,"10","gene6888"
"gene6898",5.11389383797435e-88,3.08459001848396,0.988,0.218,1.00833355167074e-81,"10","gene6898"
"srp-11",5.1880265919384e-88,2.82934486682166,0.975,0.204,1.02295069967343e-81,"10","srp-1"
"RMDN11",5.25036603137242e-88,2.56109314554093,1,0.222,1.03524249734567e-81,"10","RMDN1"
"gene1752",5.26001486513432e-88,2.0916634898666,0.877,0.14,1.03714500903732e-81,"10","gene175"
"gene40551",5.90334155842978e-88,3.0231560282276,0.963,0.186,1.16399314278586e-81,"10","gene4055"
"VPS411",6.40537867059463e-88,3.74687548026745,0.975,0.212,1.2629824609881e-81,"10","VPS41"
"ATP6V1B2",7.16135423641414e-88,1.20982660130974,0.741,0.085,1.41204216997123e-81,"10","ATP6V1B2"
"gene124563",7.21135837175425e-88,2.32199550671839,0.951,0.18,1.42190175035816e-81,"10","gene12456"
"gene11573",7.32437386508696e-88,2.67184830898578,0.827,0.124,1.44418561416068e-81,"10","gene11573"
"TMEM242.1",8.6843017401504e-88,1.19421878796759,0.704,0.075,1.71232980090468e-81,"10","TMEM242.1"
"gene144722",8.74311800646817e-88,2.64433651794065,1,0.214,1.72392691586076e-81,"10","gene14472"
"gene72161",9.91925208272749e-88,2.35260923133489,0.951,0.186,1.95583150518742e-81,"10","gene7216"
"gene64921",1.07208790385483e-87,1.76041630289124,0.889,0.14,2.11389254068947e-81,"10","gene6492"
"gene30202",1.15645908291115e-87,1.75192870799373,0.79,0.105,2.2802516661073e-81,"10","gene3020"
"gene46202",1.36722688820225e-87,2.39526595308278,0.938,0.179,2.69583371849345e-81,"10","gene4620"
"gene24663",1.42714425900788e-87,2.21494946744067,0.975,0.201,2.81397597413157e-81,"10","gene2466"
"gene104973",1.46185234823874e-87,2.65710864611611,1,0.214,2.88241175319678e-81,"10","gene10497"
"SEPHS1",1.48496324917283e-87,1.24808160225748,0.778,0.095,2.92798074144627e-81,"10","SEPHS1"
"ATG122",1.60036622301695e-87,1.73370417795255,0.852,0.129,3.15552690133234e-81,"10","ATG12"
"FDXR",1.77875737411266e-87,1.19007262515809,0.704,0.075,3.50727018867875e-81,"10","FDXR"
"ACTL6A1",2.51568700811609e-87,2.78290017815548,0.988,0.224,4.96031340531392e-81,"10","ACTL6A"
"gene86082",2.64406468590745e-87,2.2245351682216,1,0.216,5.21344247663208e-81,"10","gene8608"
"PRPS22",3.66438968756773e-87,1.64101211540256,0.914,0.153,7.22527135963073e-81,"10","PRPS2"
"CLIPC61",4.06021053069655e-87,3.53382353674385,0.988,0.225,8.00573229453252e-81,"10","CLIPC6"
"VPS4A",4.08891136747657e-87,1.4566857212496,0.802,0.109,8.06232325555603e-81,"10","VPS4A"
"SENP11",4.70338016112333e-87,2.74179594567147,0.988,0.217,9.27390394283542e-81,"10","SENP1"
"IBA571",5.08270726699715e-87,1.56980384781284,0.778,0.099,1.00218433018234e-80,"10","IBA57"
"CLPP2",5.17653656274236e-87,2.00711742956781,0.901,0.151,1.02068514971969e-80,"10","CLPP"
"gene136651",6.00785281690999e-87,1.63215195601156,0.963,0.17,1.18460018153007e-80,"10","gene13665"
"gene48532",6.77841943397015e-87,2.61386834025275,0.975,0.207,1.3365368854189e-80,"10","gene4853"
"gene37441",7.31388626786901e-87,1.63582030355283,0.827,0.122,1.44211771903295e-80,"10","gene3744"
"LOC60462552",7.42100901576953e-87,3.08338339778496,0.938,0.173,1.46323967898706e-80,"10","LOC6046255"
"gene143141",7.52416996297004e-87,1.92055256254518,0.914,0.153,1.48358046969961e-80,"10","gene14314"
"gene26751",7.67776103044886e-87,1.18177323105072,0.753,0.087,1.51386483450706e-80,"10","gene2675"
"RAB1A1",7.95078330533299e-87,2.75549095218075,0.975,0.21,1.56769808346402e-80,"10","RAB1A"
"EIF4E^22",9.39101289828017e-87,2.9618883712383,1,0.229,1.85167578552226e-80,"10","EIF4E^2"
"beta-CA1",1.02813984876201e-86,1.46018342976412,0.827,0.113,2.02723783121605e-80,"10","beta-CA"
"gene23441",1.07684900403832e-86,2.71327678331871,0.963,0.207,2.12328025425957e-80,"10","gene2344"
"gene142421",1.07922399228017e-86,2.80438925427873,1,0.233,2.1279631444504e-80,"10","gene14242"
"gene39122",1.10161997146448e-86,1.45015345881892,0.827,0.114,2.172122483595e-80,"10","gene3912"
"gene20932",1.23553792544997e-86,1.51244512927945,0.852,0.124,2.43617561111976e-80,"10","gene2093"
"DHX15",1.57385841136396e-86,1.56192167261171,0.815,0.115,3.10326004418212e-80,"10","DHX15"
"gene73373",1.60316758906959e-86,1.93738051964691,0.938,0.172,3.16105050325073e-80,"10","gene7337"
"gene40311",1.69355795656469e-86,1.46565487297224,0.877,0.127,3.3392779815303e-80,"10","gene4031"
"gene146832",1.9977799225463e-86,2.07226584960098,0.852,0.134,3.93912855562043e-80,"10","gene14683"
"gene6407",2.08381184231366e-86,1.57778841285578,0.753,0.093,4.10876225151748e-80,"10","gene6407"
"gene56243",2.11904142964879e-86,1.5318008278077,0.753,0.09,4.17822629603428e-80,"10","gene5624"
"gene138702",2.20747961019605e-86,2.16892009579373,0.901,0.148,4.3526045438429e-80,"10","gene13870"
"AAR23",2.28765761435807e-86,3.02023587834573,1,0.235,4.51069576408336e-80,"10","AAR2"
"gene62422",2.33392256998811e-86,2.90790045031403,1,0.221,4.60191882914177e-80,"10","gene6242"
"gene25482",2.39760865659102e-86,2.50872100620288,0.988,0.219,4.72749206145932e-80,"10","gene2548"
"gene65132",2.54795162399846e-86,1.79403917278761,0.889,0.146,5.02393125847383e-80,"10","gene6513"
"gene31881",2.7187307861458e-86,1.41475573833842,0.753,0.09,5.36066558377533e-80,"10","gene3188"
"gene10131",2.80036451335018e-86,1.64321020877418,0.84,0.126,5.52162713029175e-80,"10","gene1013"
"gene45053",3.00291252805233e-86,1.51414174696458,0.889,0.143,5.92100178592477e-80,"10","gene4505"
