"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"RBM39",2.28125752593793e-214,2.22129382658317,0.901,0.102,4.49807637054069e-208,"4","RBM39"
"gene108142",8.99722631995268e-100,1.2902710089595,0.827,0.146,1.77403079880457e-93,"5","gene10814"
"gene3787",1.95661982150075e-237,3.45409493645233,0.922,0.05,3.85797100290357e-231,"8","gene3787"
"gene139341",4.45589191860058e-106,2.28157671543367,0.874,0.138,8.78591825817645e-100,"8","gene13934"
"RBM392",9.19964399762864e-72,1.39486338817736,0.841,0.139,1.81394256512563e-65,"9","RBM39"
"gene9634",9.92550113308813e-206,1.66040547921325,0.84,0.036,1.95706366356699e-199,"10","gene9634"
"SPTLC1",4.4917216551504e-199,1.43404766692628,0.827,0.036,8.85656564870776e-193,"10","SPTLC1"
"UGT2A1.3",2.06864617425771e-198,1.64951832784153,0.84,0.038,4.07885930003116e-192,"10","UGT2A1.3"
"gene14338",5.82179208037583e-198,1.90013309121841,0.951,0.056,1.14791359998573e-191,"10","gene14338"
"DGAT1",5.32176248864894e-194,1.60796308129617,0.815,0.036,1.0493201152281e-187,"10","DGAT1"
"gene2878",4.70272956247969e-191,1.85565559595096,0.864,0.044,9.27262112300802e-185,"10","gene2878"
"gene11341",8.2245894154136e-187,1.72372220371293,0.802,0.038,1.621685885361e-180,"10","gene11341"
"gene2977",3.69576942093086e-186,1.87987425223461,0.889,0.051,7.28714444302868e-180,"10","gene2977"
"gene13563",3.09603210341397e-183,2.1093138985768,0.889,0.051,6.10461058800281e-177,"10","gene13563"
"gene10568",5.02004349159816e-181,2.16538348798018,0.914,0.058,9.89828581468914e-175,"10","gene10568"
"gene8651",1.52304460703427e-178,1.59922746678279,0.84,0.046,3.00306777305364e-172,"10","gene8651"
"gene12615",2.91692641330539e-177,2.02700571608757,0.889,0.054,5.75145840621414e-171,"10","gene12615"
"gene10709",3.06772246862455e-176,2.08399225066008,0.827,0.044,6.04879098067786e-170,"10","gene10709"
"gene17551",1.10049123160744e-175,2.72310115251046,0.901,0.06,2.16989688739566e-169,"10","gene1755"
"gene3365",1.84126690438679e-173,2.79837999685108,0.988,0.079,3.63052354252536e-167,"10","gene3365"
"gene13313",1.51365749381666e-172,2.21112391443135,0.901,0.059,2.98455870440547e-166,"10","gene13313"
"DDC",4.1796907765526e-171,1.71003329592763,0.864,0.052,8.24131782773992e-165,"10","DDC"
"AGXT.1",8.85859289968196e-169,1.76782413805372,0.864,0.053,1.74669571257266e-162,"10","AGXT.1"
"gene1852",1.4742032473425e-166,1.46315275429418,0.815,0.046,2.90676467555731e-160,"10","gene1852"
"JMJD4",2.33737387395705e-166,1.55637942954705,0.852,0.053,4.60872394809643e-160,"10","JMJD4"
"gene10705",2.40664768881308e-166,1.75862681070802,0.901,0.061,4.74531480036026e-160,"10","gene10705"
"gene180",5.80449932428073e-165,2.35036099810906,0.901,0.065,1.14450389561485e-158,"10","gene180"
"gene14541",6.15642653552656e-165,1.53500049776588,0.877,0.058,1.21389524907041e-158,"10","gene14541"
"gene2901",8.97610110488106e-164,2.08027183474131,0.914,0.066,1.76986542818525e-157,"10","gene2901"
"gene10215",3.37319869649699e-163,1.40512612860424,0.827,0.049,6.65111464941403e-157,"10","gene10215"
"DDAH1",4.14051392451543e-163,1.56233400507181,0.827,0.049,8.16407075220506e-157,"10","DDAH1"
"MFSD10",9.7270291145785e-163,1.86151094827006,0.877,0.059,1.91792988377575e-156,"10","MFSD10"
"gene11863",5.87011407761378e-162,1.63912422639077,0.852,0.055,1.15744150428772e-155,"10","gene11863"
"gene7106",2.80884514780495e-161,1.57225110976085,0.827,0.051,5.53834884671986e-155,"10","gene7106"
"gene1687",3.12950651188772e-160,1.50982839085532,0.802,0.047,6.17061385333414e-154,"10","gene1687"
"gene11354",3.3179273627676e-159,1.64377702738117,0.802,0.047,6.5421332313191e-153,"10","gene11354"
"PLIN2",5.3234471937858e-159,1.85463763193198,0.926,0.071,1.04965229746887e-152,"10","PLIN2"
"LIN37",6.40153107711781e-159,2.20880668141517,0.926,0.073,1.26222381059003e-152,"10","LIN37"
"gene19471",5.54267715715972e-158,2.60180622239861,1,0.092,1.09287903126612e-151,"10","gene1947"
"CCNK",2.91012198935295e-157,1.41730057339838,0.815,0.05,5.73804176287265e-151,"10","CCNK"
"gene8324",3.30146366000196e-157,2.16020782541919,0.914,0.071,6.50967087599985e-151,"10","gene8324"
"gene9964",1.2503555913599e-156,2.16778592789814,0.951,0.079,2.46539238833065e-150,"10","gene9964"
"gene6557",2.82205560212604e-156,1.95738501458365,0.938,0.077,5.56439659965883e-150,"10","gene6557"
"gene8380",4.33356604935897e-156,1.38507247845187,0.802,0.048,8.5447218585217e-150,"10","gene8380"
"OCRL",4.5372796392275e-156,1.63271575102475,0.84,0.055,8.94639474048574e-150,"10","OCRL"
"gene4841",4.75452595133388e-156,1.53025530915679,0.815,0.052,9.37475080812042e-150,"10","gene4841"
"ZNF408",1.15777915710936e-155,1.67348249391451,0.815,0.052,2.28285452636785e-149,"10","ZNF408"
"gene71641",1.42115772134381e-155,2.34657769300923,0.938,0.077,2.80217200053282e-149,"10","gene7164"
"unc-32",2.448230511203e-155,2.30944917349551,0.951,0.083,4.82730585515606e-149,"10","unc-32"
"gene1699",3.45158880132424e-155,2.29064977661577,0.84,0.057,6.80568057377748e-149,"10","gene1699"
"AMDHD2.1",1.08846703550644e-154,1.57284955385713,0.815,0.052,2.14618814266093e-148,"10","AMDHD2.1"
"gene5806",1.20967133536124e-154,1.85863678914527,0.914,0.072,2.38517308451253e-148,"10","gene5806"
"gene5719",3.85626922368893e-154,1.87670176294242,0.827,0.055,7.60361041061632e-148,"10","gene5719"
"gene74981",1.66801509853099e-153,1.87778565970061,0.914,0.073,3.28891377457378e-147,"10","gene7498"
"gene5393",2.05194344662921e-153,2.3407555709126,1,0.093,4.04592564672149e-147,"10","gene5393"
"gene13566",2.07439907007257e-153,1.67791100993067,0.864,0.062,4.09020258961281e-147,"10","gene13566"
"PIWIL2.2",9.29497594773743e-152,1.35420926738179,0.802,0.05,1.83273967098791e-145,"10","PIWIL2.2"
"SUOX",5.62838960389388e-151,1.35213195234919,0.802,0.051,1.10977940866466e-144,"10","SUOX"
"C3orf38",5.90555272428636e-151,2.67097674896645,1,0.098,1.16442913007698e-144,"10","C3orf38"
"gene13918",2.22993067600933e-150,2.08544528803009,0.889,0.069,4.39687250021342e-144,"10","gene13918"
"GTF3A",8.05216469305233e-150,1.59729767732664,0.827,0.058,1.587687989002e-143,"10","GTF3A"
"gene10682",8.47422813109801e-150,1.4564051127324,0.84,0.059,1.67090847401769e-143,"10","gene10682"
"gene12053",2.45546467818096e-149,2.14389280248157,0.963,0.088,4.84156984559735e-143,"10","gene12053"
"gene6231",4.26780910298104e-149,2.39452023793987,0.975,0.093,8.41506540223017e-143,"10","gene623"
"gene11068",5.03245905955915e-149,1.68050132184692,0.852,0.062,9.92276624806294e-143,"10","gene11068"
"DCAF10",7.80817817666575e-149,1.98247474127051,0.901,0.074,1.53957987443752e-142,"10","DCAF10"
"gene44741",1.30947845765577e-148,2.86079714655879,1,0.103,2.58196807731815e-142,"10","gene4474"
"gene12492",1.38678216298157e-148,1.7494195576723,0.901,0.073,2.73439189020539e-142,"10","gene12492"
"gene34751",8.91441754323309e-148,2.69454646528398,0.963,0.09,1.75770295341225e-141,"10","gene3475"
"gene47511",4.38638050485333e-147,2.12734462762189,0.901,0.075,8.64885891958607e-141,"10","gene4751"
"gene13760",1.10495364899295e-146,1.59961265702889,0.914,0.074,2.17869567226279e-140,"10","gene13760"
"gene5721",1.18721390945179e-146,1.60838382246554,0.877,0.067,2.3408925876033e-140,"10","gene572"
"gene64391",4.82921022255034e-146,2.33615943994991,0.914,0.079,9.52200974394429e-140,"10","gene6439"
"gene93101",6.10508251953839e-146,2.74533536367696,0.963,0.093,1.20377147731474e-139,"10","gene9310"
"gene93951",8.3936502380057e-146,1.555800497309,0.827,0.059,1.65502050377385e-139,"10","gene9395"
"FAM46A",8.62572071377397e-146,1.6084356675139,0.84,0.062,1.7007790694546e-139,"10","FAM46A"
"gene3021",1.32416752488404e-145,1.5573421128155,0.84,0.061,2.61093128969267e-139,"10","gene3021"
"gene102911",1.52437002167161e-145,2.17826473514312,0.951,0.09,3.00568116334107e-139,"10","gene10291"
"UBXN6",1.71456166348341e-145,1.53844302275787,0.877,0.069,3.38069210365841e-139,"10","UBXN6"
"GLYATL3",2.61958391174844e-145,2.24872471812892,0.963,0.092,5.16517243674172e-139,"10","GLYATL3"
"XRCC6BP1",2.91455933640142e-145,1.65726868610649,0.864,0.066,5.74679111522751e-139,"10","XRCC6BP1"
"gene4622",3.51890022486435e-145,1.77839046962425,0.914,0.077,6.93840207507695e-139,"10","gene4622"
"VWA9",3.64197167022173e-145,1.5911287770904,0.877,0.07,7.18106856667471e-139,"10","VWA9"
"gene14434",1.36715123175854e-144,1.82653000117841,0.901,0.077,2.69568454267359e-138,"10","gene14434"
"PRKAG2.1",8.98105868876694e-144,1.70639789783672,0.852,0.066,1.77084294127523e-137,"10","PRKAG2.1"
"mad21",1.14669686229514e-143,1.74473078962424,0.926,0.081,2.26100297832102e-137,"10","mad2"
"gene3973",1.65028198979175e-143,1.97076912501987,0.926,0.083,3.25394846421785e-137,"10","gene3973"
"UGCG1",1.81846561750304e-143,1.939737437942,0.889,0.075,3.58556503670847e-137,"10","UGCG"
"gene10912",1.96571374865514e-143,2.63273769321027,0.889,0.074,3.87590198105202e-137,"10","gene10912"
"gene14552",2.1439624587152e-143,2.10199111162006,0.901,0.079,4.22736440985907e-137,"10","gene14552"
"gene1342",2.60595798814433e-143,1.73044028794743,0.864,0.07,5.13830548099754e-137,"10","gene1342"
"HHAT",2.86180842303243e-143,1.72496415873109,0.852,0.066,5.64277934353947e-137,"10","HHAT"
"ACY1",5.0591614017043e-143,2.09771816090771,0.864,0.069,9.97541667129467e-137,"10","ACY1"
"gene866",8.10222871645702e-143,1.67565771632661,0.938,0.085,1.59755937783603e-136,"10","gene866"
"FITM21",8.8771322896146e-143,2.33327614143273,0.938,0.088,1.75035122234444e-136,"10","FITM2"
"SERGEF",1.51542053381698e-142,2.71304068233776,0.963,0.098,2.98803498381523e-136,"10","SERGEF"
"gene115761",2.45252946532803e-142,2.23156465879421,0.926,0.084,4.83578233084894e-136,"10","gene11576"
"gene7690",8.38517657540831e-142,1.55065543852845,0.815,0.06,1.65334970680911e-135,"10","gene7690"
"gene42822",1.17822206086579e-141,1.80503787090308,0.938,0.086,2.32316288317831e-135,"10","gene4282"
"gene88812",1.61251139279702e-141,2.13637083577886,0.975,0.098,3.17947417628169e-135,"10","gene8881"
"HEMK1.1",1.90406535056409e-141,1.88638545432681,0.901,0.078,3.7543465671708e-135,"10","HEMK1.1"
"NRM1",2.28612859161807e-141,1.5567568955259,0.864,0.068,4.5076809089087e-135,"10","NRM"
"gene105652",3.12769696757652e-141,2.74545168659908,0.963,0.099,6.16704587890991e-135,"10","gene10565"
"gene1807",4.76192690404141e-141,1.62160733159973,0.877,0.072,9.38934365882435e-135,"10","gene1807"
"gene108431",7.39709802068502e-141,2.05402000870595,0.963,0.095,1.45852502135797e-134,"10","gene10843"
"SPHK1",7.54693298322478e-141,2.36918204914761,0.901,0.079,1.48806877504724e-134,"10","SPHK1"
"gene96682",9.27754037276126e-141,2.15304938464125,0.938,0.089,1.82930180626131e-134,"10","gene9668"
"gene779",1.34142188907489e-140,2.32826366327751,0.975,0.102,2.64495263404908e-134,"10","gene779"
"gene7608",1.87886225909905e-140,1.60624962751099,0.914,0.081,3.70465229596533e-134,"10","gene7608"
"gene3869",4.1519638731957e-140,1.65933966250451,0.877,0.072,8.18664722286524e-134,"10","gene3869"
"gene3613",1.26158307149181e-139,1.69983752882174,0.815,0.061,2.48753020596318e-133,"10","gene3613"
"gene12525",2.90605713786318e-139,2.08554155312394,0.864,0.072,5.73002687975314e-133,"10","gene12525"
"PPIH1",3.84508765531858e-139,2.0160465855554,0.951,0.095,7.58156311963738e-133,"10","PPIH"
"SUMF1",1.0566993814314e-138,1.60262769478432,0.901,0.078,2.08355017543551e-132,"10","SUMF1"
"gene2153",3.81530097690299e-138,1.95882638224351,0.926,0.088,7.5228311471114e-132,"10","gene2153"
"gene37421",4.71736911208962e-138,1.98434971476766,0.938,0.09,9.30148669887005e-132,"10","gene3742"
"gene9245",5.22944365877848e-138,2.52575460953676,0.975,0.104,1.03111712225275e-131,"10","gene9245"
"gene77761",7.892137749588e-138,1.7930645436894,0.84,0.067,1.55613462841634e-131,"10","gene7776"
"gene55762",8.01030808701596e-138,2.86594046203778,0.988,0.111,1.5794349001498e-131,"10","gene5576"
"gene101702",9.88628491048524e-138,2.05162402390075,0.963,0.099,1.9493311931104e-131,"10","gene10170"
"gene1400",1.7737645927913e-137,1.51645792852706,0.827,0.064,3.49742565713002e-131,"10","gene1400"
"RAD51D",2.20909001311939e-137,1.86666851505788,0.852,0.07,4.35577986063819e-131,"10","RAD51D"
"CNNM2.1",4.63764339267187e-137,1.31792755148262,0.802,0.059,9.14428727243095e-131,"10","CNNM2.1"
"ADAL1",5.94763639872123e-137,2.2205235413656,0.975,0.106,1.17272699120878e-130,"10","ADAL"
"VHL",6.93235416625306e-137,2.40249639113567,0.975,0.105,1.3668890124372e-130,"10","VHL"
"UBA5",1.23559093947969e-136,2.15838877442895,0.963,0.102,2.43628014169191e-130,"10","UBA5"
"gene43441",1.32503357524473e-136,1.81474935739281,0.914,0.086,2.61263892708952e-130,"10","gene4344"
"gene11035",2.01401500092448e-136,1.32809946313782,0.827,0.064,3.97114012011786e-130,"10","gene11035"
"gene4270",2.33629777730469e-136,1.57765480435556,0.84,0.069,4.60660215129385e-130,"10","gene4270"
"gene17081",2.48200730828063e-136,2.37500196035683,0.963,0.101,4.89390535612425e-130,"10","gene1708"
"gene7565",3.91618578137734e-136,1.37752107523068,0.802,0.059,7.72175106298811e-130,"10","gene7565"
"gene5611",5.71576393145285e-136,1.54769430667561,0.84,0.066,1.1270074679134e-129,"10","gene5611"
"gene12654",7.65102368979367e-136,1.77819126720787,0.84,0.066,1.50859289134217e-129,"10","gene12654"
"gene11888",8.72566436186901e-136,2.01988401521037,0.877,0.077,1.72048548825083e-129,"10","gene11888"
"gene79612",9.26482152303353e-136,2.40264144460553,0.988,0.109,1.82679396325059e-129,"10","gene7961"
"FAM96A",1.76240874134219e-135,1.8564079274811,0.889,0.079,3.4750347229677e-129,"10","FAM96A"
"gene9414",1.80539101690684e-135,2.03466362435125,0.938,0.094,3.55978515375911e-129,"10","gene9414"
"gene8461",2.73105729384571e-135,2.05283604178834,0.901,0.084,5.38497041231217e-129,"10","gene8461"
"gene2213",7.70533230931183e-135,1.61727470058353,0.84,0.069,1.51930120968825e-128,"10","gene2213"
"gene140251",8.45899043308091e-135,2.11228067828951,0.877,0.078,1.66790397633986e-128,"10","gene14025"
"LRR11",8.98827604224536e-135,1.7394495292755,0.877,0.076,1.77226602511254e-128,"10","LRR1"
"gene9820",2.97796268978008e-134,2.40560391300993,0.963,0.104,5.87180686746194e-128,"10","gene9820"
"gene11018",3.6554614899404e-134,2.11784721610991,0.901,0.085,7.20766715917444e-128,"10","gene11018"
"gene9987",4.97838401143459e-134,1.88741204895135,0.901,0.084,9.81614360969818e-128,"10","gene9987"
"gene13348",5.73251795422583e-134,1.85534827058085,0.852,0.073,1.13031094737987e-127,"10","gene13348"
"QKI1",5.80836727157318e-134,2.17257762465045,0.889,0.085,1.14526655928262e-127,"10","QKI"
"gene141571",6.65152781595765e-134,2.2201199652498,0.914,0.089,1.31151699256979e-127,"10","gene14157"
"DARS1",7.88203118946561e-134,2.06270706267389,0.951,0.098,1.55414186439224e-127,"10","DARS"
"gene100741",8.79869986888872e-134,2.41938334002372,0.988,0.112,1.73488628625809e-127,"10","gene10074"
"gene111121",9.3766583534998e-134,2.25711744088489,0.963,0.106,1.84884542384883e-127,"10","gene11112"
"gene127141",1.05806655781143e-133,1.6641249352895,0.877,0.077,2.08624590956437e-127,"10","gene12714"
"HEXB",1.44808936998445e-133,1.80180952970867,0.84,0.07,2.85527455953495e-127,"10","HEXB"
"gene1057",1.55892101682531e-133,2.96168040663118,1,0.119,3.07380719168836e-127,"10","gene1057"
"gene6384",1.84615607182083e-133,2.42279808282027,0.951,0.103,3.64016377308095e-127,"10","gene6384"
"gene97401",1.94162419923945e-133,2.67910166527687,0.938,0.1,3.82840333972299e-127,"10","gene9740"
"gene12202",2.63423947536702e-133,1.82020191342786,0.901,0.086,5.19406958827335e-127,"10","gene12202"
"gene7775",5.4092032943047e-133,1.71404431569777,0.889,0.082,1.06656128231552e-126,"10","gene7775"
"gene11067",6.37777607874959e-133,2.35558150662292,0.926,0.094,1.25753991166027e-126,"10","gene11067"
"gene2436",7.832328584537e-133,2.12741772099352,0.975,0.11,1.54434173835466e-126,"10","gene2436"
"RAB10",7.91147914794451e-133,1.64834287712817,0.815,0.067,1.5599482744397e-126,"10","RAB10"
"gene62771",9.89171264655719e-133,2.09329401885859,0.975,0.11,1.95040140859871e-126,"10","gene6277"
"gene110762",1.29105199723382e-132,2.50772735188727,0.963,0.107,2.54563564870178e-126,"10","gene11076"
"AAAS1",2.89507936463016e-132,1.88086928386273,0.914,0.089,5.70838142244761e-126,"10","AAAS"
"gene345",3.1028096014133e-132,3.2553702894724,0.988,0.117,6.11797414001547e-126,"10","gene345"
"gene8601",3.34647441631485e-132,1.49546288768613,0.815,0.066,6.59842096979205e-126,"10","gene8601"
"C7orf60",5.09731007283479e-132,2.1105622790714,0.914,0.091,1.00506364280422e-125,"10","C7orf60"
"gene14543",6.94590838677144e-132,1.97700903972713,0.914,0.092,1.36956156993417e-125,"10","gene14543"
"gene131851",7.42698943341333e-132,2.04759238903155,0.938,0.098,1.4644188696301e-125,"10","gene13185"
"sptf-32",9.05750988604042e-132,2.65262399281281,0.963,0.109,1.78591722903299e-125,"10","sptf-3"
"gene42462",2.23496400786366e-131,1.93231895377399,0.914,0.09,4.4067969873972e-125,"10","gene4246"
"TM2D3",2.72319137801062e-131,2.040729946795,0.914,0.091,5.36946076916658e-125,"10","TM2D3"
"DDX25",2.76941358904951e-131,1.49109343832882,0.889,0.08,5.46059955244914e-125,"10","DDX25"
"CPVL.11",4.2884124272905e-131,2.91414487815808,0.975,0.114,8.45569006874733e-125,"10","CPVL.1"
"CRIPT1",4.90529434645703e-131,2.6052387433845,1,0.119,9.67202884350969e-125,"10","CRIPT"
"gene2996",6.94838587847e-131,1.55931667429236,0.827,0.069,1.37005007010309e-124,"10","gene2996"
"gene12680",1.21106377717067e-130,1.74567520629979,0.827,0.069,2.3879186358276e-124,"10","gene12680"
"gene133941",1.32835959898552e-130,1.47619286075582,0.852,0.073,2.61919702437849e-124,"10","gene13394"
"LMAN22",1.54745185484097e-130,2.15542560795639,0.988,0.115,3.05119283713825e-124,"10","LMAN2"
"gene48011",1.64158450438967e-130,2.58801275859904,1,0.121,3.23679917128384e-124,"10","gene4801"
"RAB39B",2.31226934751693e-130,1.4292391460328,0.815,0.065,4.55922402277455e-124,"10","RAB39B"
"HAT1",3.49030592250713e-130,1.72328284424174,0.877,0.08,6.8820211736212e-124,"10","HAT1"
"SLC39A7",3.73989344016779e-130,2.01704200673545,0.926,0.097,7.37414611033116e-124,"10","SLC39A7"
"gene5452",4.10771705256813e-130,1.56288328931255,0.815,0.067,8.09940342155236e-124,"10","gene5452"
"gene13476",4.18770621312031e-130,2.59414825543024,1,0.122,8.25712228883861e-124,"10","gene13476"
"gene4192",4.65175223769591e-130,1.74988446113063,0.889,0.084,9.17210642993361e-124,"10","gene419"
"gene7954",5.86551070550591e-130,1.49836206612402,0.815,0.065,1.15653383301134e-123,"10","gene7954"
"FIGNL1.1",6.02430661585533e-130,1.48475497216679,0.815,0.066,1.18784446427326e-123,"10","FIGNL1.1"
"gene28611",7.12207047829402e-130,2.32009759457628,0.926,0.098,1.40429638317877e-123,"10","gene2861"
"gene6917",8.49406787970764e-130,1.64631712992168,0.926,0.091,1.67482038240172e-123,"10","gene6917"
"gene10699",9.42767736771116e-130,1.84806437107557,0.889,0.086,1.85890511328166e-123,"10","gene10699"
"gene13588",1.0858010988172e-129,1.48553186885662,0.815,0.067,2.1409315739961e-123,"10","gene13588"
"gene10819",1.29426518593426e-129,1.35208541004606,0.84,0.071,2.55197126316144e-123,"10","gene10819"
"gene131841",1.31259626363311e-129,1.64173813270157,0.864,0.079,2.58811562060737e-123,"10","gene13184"
"gene14353",1.38312348355887e-129,2.00824282997353,0.938,0.1,2.72717787807764e-123,"10","gene14353"
"G2E3",1.52817541144516e-129,1.86793445454544,0.877,0.082,3.01318445204323e-123,"10","G2E3"
"gene122491",1.66309959286882e-129,1.80206426275816,0.889,0.085,3.27922161153787e-123,"10","gene12249"
"gene57001",2.06091209849889e-129,2.0374262226717,0.914,0.092,4.06360961295147e-123,"10","gene5700"
"gene10512",2.13929968198395e-129,1.49606670976056,0.84,0.07,4.21817056585089e-123,"10","gene10512"
"gene8609",3.53759759777341e-129,1.3903892982227,0.802,0.062,6.97526867620251e-123,"10","gene8609"
"AURKA.1",4.14613722941346e-129,2.68234555833288,0.975,0.117,8.17515852050767e-123,"10","AURKA.1"
"gene105812",5.00463867448431e-129,2.29578211872949,0.914,0.092,9.86791132033046e-123,"10","gene10581"
"gene3465",7.36149152520114e-129,1.48330106097095,0.852,0.075,1.45150429992899e-122,"10","gene3465"
"gene5223",7.5304188910649e-129,2.38816671665869,0.963,0.108,1.48481260397139e-122,"10","gene5223"
"gene10332",7.56318699198305e-129,1.59943484425642,0.864,0.078,1.49127366410036e-122,"10","gene1033"
"gene69411",1.18455690993234e-128,1.58989056307012,0.877,0.081,2.33565364082982e-122,"10","gene6941"
"gene55111",1.75132212913609e-128,1.63422799059429,0.889,0.086,3.45317466209048e-122,"10","gene5511"
"gene14546",1.96518337667668e-128,2.58239476682881,0.975,0.117,3.87485621851238e-122,"10","gene14546"
"gene6596",7.26347521826761e-128,1.92968026900966,0.864,0.081,1.43217790520448e-121,"10","gene6596"
"gene9731",1.76575833558372e-127,1.87138352066345,0.889,0.086,3.48163929546221e-121,"10","gene9731"
"CAPN1",1.87584891258732e-127,1.74210948900168,0.901,0.091,3.69871072094079e-121,"10","CAPN1"
"PDP12",1.96614488186241e-127,2.15707854297488,0.914,0.097,3.87675206924685e-121,"10","PDP1"
"TAMM41",2.11647907089722e-127,1.78232957115916,0.889,0.086,4.1731739574788e-121,"10","TAMM41"
"C2orf43",2.7385952469513e-127,1.54315834272355,0.852,0.077,5.39983339396197e-121,"10","C2orf43"
"Oxld1",2.94162160229468e-127,2.44345461846507,0.938,0.105,5.80015121918935e-121,"10","Oxld1"
"TK2",5.32865237018145e-127,1.70550219735217,0.802,0.066,1.05067862968624e-120,"10","TK2"
"CHMP7",1.37235453277872e-126,1.74161089039955,0.889,0.087,2.70594416707003e-120,"10","CHMP7"
"gene300",1.39351734562929e-126,1.43844354667084,0.802,0.067,2.74767200679658e-120,"10","gene300"
"MED21",1.39504566828492e-126,1.37007500734821,0.802,0.065,2.75068548157781e-120,"10","MED21"
"gene104801",3.22717234156259e-126,3.13732167449308,0.975,0.119,6.36318674599307e-120,"10","gene10480"
